"id","Rank1","Rank2","Rank3","Rank4","Rank5","Budget","cor","sub","cor_avg","Per_Rank1","Per_Rank5","Rel_Per","RPS","IR","RPS.rank","IR.rank","class"
"8c90882c",0.209316085,0.142123086666667,0.131033751666667,0.170865098333333,0.282251978333333,0.999993333333333,0.451191354335,"avg",0.0251903278743308,0.20931748044987,0.282253860025733,0.0729363795758638,0.18386,1.14876,128,40,"Disconnected"
"9078bb5f",-0.194,-0.2,-0.2,-0.2,-0.2,0.994,-0.707106781186547,"avg",-0.707106781186547,-0.195171026156942,-0.201207243460765,-0.00603621730382295,0.323,-3.28316,162,94,"Opposite Connection"
"90d29bb6",-0.2,-0.01,0,0.05,0.3,0.56,0.934437672815447,"avg",0.934437672815447,-0.357142857142857,0.535714285714286,0.892857142857143,0.30633,-7.22901,157,119,"Well Connected"
"916fdfd9",-0.07758325,-0.054099,-0.022081,0.01484025,0.047623,0.95655,0.997269455164814,"avg",0.51743220776597,-0.0811073650096702,0.0497862108619518,0.130893575871622,0.16291,4.09242,85,21,"Connected"
"91716b78",-0.0161399796272727,-0.1145290366,-0.193986714618182,-0.0934253428727273,-0.00334347173636364,0.999999090909091,0.0948697155944554,"avg",0.0885224579971668,-0.0161399942999948,-0.00334347477588616,0.0127965195241087,0.15944,-8.61191,26,125,"Disconnected"
"917cb964",-0.115967666666667,-0.0834873333333333,-0.0297766666666667,0.026456,0.0709756666666667,0.965,0.996613594663722,"avg",0.981248186224414,-0.120173747841105,0.0735499136442142,0.193723661485319,0.1655,7.64534,99,11,"Well Connected"
"921f735d",0.06449169115,0.0870991808875,0.084322355575,0.0795805542875,0.0598762181,0.99992,-0.217434535823242,"avg",-0.164170253494761,0.0644968508980718,0.0598810085806865,-0.00461584231738539,0.15925,-17.04576,21,150,"Disconnected"
"939398bd",-0.2,0,0,0,0.8,1,0.811107105653812,"avg",0.811107105653812,-0.2,0.8,1,0.19907,-5.08309,139,105,"Well Connected"
"96609938",0.1395921,0.127846533333333,0.1708987,0.0916915333333333,0.469971133333333,1,0.643144448644881,"avg",-0.0271586896088879,0.1395921,0.469971133333333,0.330379033333333,0.20442,-9.40506,142,130,"Disconnected"
"98669526",-0.431428571428571,-0.0292857142857143,0.0542857142857143,0.0907142857142857,0.287142857142857,1,0.929820582715961,"avg",0.795181771266328,-0.431428571428571,0.287142857142857,0.718571428571429,0.28072,-14.42135,155,147,"Well Connected"
"9b7bb959",-0.0138150026083333,-0.0115434788,-0.00974241790833333,-0.00706035791666667,-0.000825409433333333,0.620098333333333,0.963398315098135,"avg",0.160507965165379,-0.0222787288172037,-0.00133109442319632,0.0209476343940074,0.16122,21.53685,79,4,"Disconnected"
"9bf7ccb3",0.162162562,0.186478264,0.1978512,0.207627996,0.245659978,0.99978,0.970005937757614,"avg",0.970005937757614,0.162198245614035,0.245714035087719,0.0835157894736842,0.17176,0.64614,115,45,"Well Connected"
"9ddb66b4",-0.02618,0.0035,0.148566666666667,0.16522,0.182226666666667,1,0.932814819525624,"avg",0.744651891123618,-0.02618,0.182226666666667,0.208406666666667,0.24303,1.28737,151,37,"Connected"
